sample_idx,centroid_type,similarity,LR,LogLR,class
560,train_real_centroid,0.7135466,72.79964987234297,1.8621292905922258,real_real
561,train_real_centroid,0.797613,913.4571423700972,2.9606881759153696,real_real
562,train_real_centroid,0.96235144,12880.522348030563,4.109933475466916,real_real
563,train_real_centroid,0.95763063,9760.505441301784,3.989472307900769,real_real
564,train_real_centroid,0.744331,369.9993951254005,2.5682010140834395,real_real
565,train_real_centroid,0.95771325,9809.47018375091,3.991645551468927,real_real
566,train_real_centroid,0.8727674,227.49928183351503,2.356980030020675,real_real
567,train_real_centroid,0.9599126,11175.148617844428,4.048253307506933,real_real
568,train_real_centroid,0.96237695,12900.049074749628,4.110591362458352,real_real
569,train_real_centroid,0.9158342,838.4576277950833,2.9234811200372093,real_real
570,train_real_centroid,0.9780683,29014.283876101632,4.4626118558760615,real_real
571,train_real_centroid,0.35336095,0.32125460856939736,-0.4931506334290458,real_real
572,train_real_centroid,0.9449682,4481.780495157686,3.651450582213273,real_real
573,train_real_centroid,0.7132807,71.83729497844115,1.8563499706796522,real_real
574,train_real_centroid,0.93718165,2773.9944853827733,3.4431055933738155,real_real
575,train_real_centroid,0.9785564,29627.520205432465,4.471695302976306,real_real
576,train_real_centroid,0.94015115,3326.935662613594,3.522044402419149,real_real
577,train_real_centroid,0.9596501,11002.941902417528,4.0415088198096285,real_real
578,train_real_centroid,0.765661,1317.1611192497558,3.1196389024646334,real_real
579,train_real_centroid,0.9459337,4759.524413678799,3.677563558847824,real_real
580,train_real_centroid,0.7631953,1160.077606982595,3.064487043672519,real_real
581,train_real_centroid,0.57393247,2.3755132820107185,0.3757574629967893,real_real
582,train_real_centroid,0.92877656,1686.1656923565488,3.2269002486638483,real_real
583,train_real_centroid,0.91273606,720.1264509221497,2.8574087632588476,real_real
584,train_real_centroid,0.8890557,293.7141230703002,2.4679248298187892,real_real
585,train_real_centroid,0.90376586,482.2556006361306,2.6832772799887947,real_real
586,train_real_centroid,0.9351198,2448.944539982358,3.388978949986961,real_real
587,train_real_centroid,0.97174263,21431.779980705458,4.331058242142892,real_real
588,train_real_centroid,0.8304629,322.80412909042155,2.508939081284594,real_real
589,train_real_centroid,0.94945645,5923.135096771106,3.7725516382821906,real_real
590,train_real_centroid,0.91414475,771.1012809697434,2.887111424584654,real_real
591,train_real_centroid,0.9686697,18270.015798559645,4.261738922898477,real_real
592,train_real_centroid,0.63722944,10.762426598778724,1.0319102025240507,real_real
593,train_real_centroid,0.9340209,2292.950238983006,3.3603946298849365,real_real
594,train_real_centroid,0.46450987,1.3591668633020235,0.13327277782353575,real_real
595,train_real_centroid,0.84793144,246.58750118833527,2.3919710596785975,real_real
596,train_real_centroid,0.929696,1777.9487925609603,3.2499192485191988,real_real
597,train_real_centroid,0.48445582,2.283838624215048,0.35866541345781017,real_real
598,train_real_centroid,0.96662307,16363.679323886789,4.2138809601180105,real_real
599,train_real_centroid,0.9893055,44844.792521469586,4.65171201905246,real_real
600,train_real_centroid,0.7097612,60.26824796702049,1.780088566458539,real_real
601,train_real_centroid,0.9872708,41863.66820747816,4.621837279723382,real_real
602,train_real_centroid,0.9675262,17184.29517028217,4.235131723849758,real_real
603,train_real_centroid,0.833182,305.93862512743436,2.485634310658268,real_real
604,train_real_centroid,0.9686444,18245.364346445047,4.261152540327177,real_real
605,train_real_centroid,0.97076166,20382.8677819184,4.309265287336884,real_real
606,train_real_centroid,0.95557326,8624.642360762527,3.9357410951693517,real_real
607,train_real_centroid,0.95497113,8314.580049687525,3.9198403188941846,real_real
608,train_real_centroid,0.9239512,1285.3663481021983,3.109026925553506,real_real
609,train_real_centroid,0.92511714,1370.9646647221198,3.1370262614168203,real_real
610,train_real_centroid,0.9525751,7182.870561354915,3.8562980403166613,real_real
611,train_real_centroid,0.9392101,3139.931243598509,3.496920138247516,real_real
612,train_real_centroid,0.90422076,491.39272538326725,2.691428722861827,real_real
613,train_real_centroid,0.96228564,12830.445873686944,4.108241748901601,real_real
614,train_real_centroid,0.9259889,1439.3636724227995,3.158170537489024,real_real
615,train_real_centroid,0.96461827,14650.164512839112,4.1658425015923175,real_real
616,train_real_centroid,0.9800902,31680.757554440166,4.500795557948375,real_real
617,train_real_centroid,0.9226569,1197.6297076870824,3.0783225603180875,real_real
618,train_real_centroid,0.9595006,10907.265855198779,4.037715898818006,real_real
619,train_real_centroid,0.9604232,11517.264267744737,4.061349331993493,real_real
620,train_real_centroid,0.96999055,19588.293332649417,4.291996598909441,real_real
621,train_real_centroid,0.81742704,446.6401695474417,2.6499577797033447,real_real
622,train_real_centroid,0.9512606,6624.463854948388,3.82115073479606,real_real
623,train_real_centroid,0.8736012,228.78321136597935,2.3594241517703303,real_real
624,train_real_centroid,0.814261,491.7776454187243,2.691768783264131,real_real
625,train_real_centroid,0.97166854,21353.54497998645,4.329469984159407,real_real
626,train_real_centroid,0.8678708,223.04739945238597,2.348397164093831,real_real
627,train_real_centroid,0.9888534,44163.95738001359,4.64506798209656,real_real
628,train_real_centroid,0.96092486,11856.011755297448,4.073938621240709,real_real
629,train_real_centroid,0.7798551,1727.8126398455506,3.237496646769721,real_real
630,train_real_centroid,0.8569623,228.773519117874,2.3594057527846326,real_real
631,train_real_centroid,0.9303427,1846.0196907098486,3.2662363291498195,real_real
632,train_real_centroid,0.74771607,453.16147426818696,2.656252981014978,real_real
633,train_real_centroid,0.8230816,382.6069197747876,2.5827528203510526,real_real
634,train_real_centroid,0.9715887,21270.1135565462,4.327769808513437,real_real
635,train_real_centroid,0.9634562,13719.19992563581,4.13732878498494,real_real
636,train_real_centroid,0.9647908,14792.780326468705,4.170049808003803,real_real
637,train_real_centroid,0.94813967,5459.24091920229,3.7371322603750983,real_real
638,train_real_centroid,0.9255274,1402.6879599551714,3.146961069216544,real_real
639,train_real_centroid,0.96168023,12388.512010001215,4.0930191461942,real_real
640,train_real_centroid,0.9468598,5042.440424335702,3.7026407757920703,real_real
641,train_real_centroid,0.9702371,19850.94093710803,4.297781097200333,real_real
642,train_real_centroid,0.97170246,21389.26485994663,4.330195858309018,real_real
643,train_real_centroid,0.966064,15871.124674706882,4.200607703233271,real_real
644,train_real_centroid,0.95992476,11183.259376829916,4.048568397742946,real_real
645,train_real_centroid,0.98184085,34076.384569589696,4.532453510837347,real_real
646,train_real_centroid,0.92158973,1130.607662138752,3.0533119243518585,real_real
647,train_real_centroid,0.92578995,1423.442312911224,3.1533398714183556,real_real
648,train_real_centroid,0.9508117,6441.111529828985,3.8089608191636652,real_real
649,train_real_centroid,0.9785664,29640.504698180815,4.471885594238763,real_real
650,train_real_centroid,0.6387546,10.928297634759254,1.0385525146110044,real_real
651,train_real_centroid,0.93346834,2218.9444843617666,3.3461464367804776,real_real
652,train_real_centroid,0.9568232,9302.525467918882,3.968600867681639,real_real
653,train_real_centroid,0.77178955,1660.602333142554,3.220265643770434,real_real
654,train_real_centroid,0.8538032,233.7101656299884,2.3686776031966397,real_real
655,train_real_centroid,0.8840836,262.68160927911924,2.4194296682631142,real_real
656,train_real_centroid,0.9260633,1445.3748667559053,3.159980498614917,real_real
657,train_real_centroid,0.93729955,2793.8681220560966,3.446205902417018,real_real
658,train_real_centroid,0.93346673,2218.730315188891,3.346104517309472,real_real
659,train_real_centroid,0.8657494,222.63880374253463,2.3476008598306044,real_real
660,train_real_centroid,0.9619979,12616.26513251066,4.100930807173767,real_real
661,train_real_centroid,0.9779837,28897.488211764467,4.460860095241739,real_real
662,train_real_centroid,0.9013772,438.30314776144604,2.641774589637572,real_real
663,train_real_centroid,0.8857905,272.003947318131,2.434575206556418,real_real
664,train_real_centroid,0.9119118,692.324099321295,2.8403094493639904,real_real
665,train_real_centroid,0.93105394,1924.2007612906425,3.284250382136354,real_real
666,train_real_centroid,0.9553739,8519.61697018199,3.93042006994561,real_real
667,train_real_centroid,0.7694959,1549.203951669625,3.190108596102661,real_real
668,train_real_centroid,0.769618,1556.1802061475169,3.192059887000639,real_real
669,train_real_centroid,0.8416574,266.3188418418372,2.4254018935079045,real_real
670,train_real_centroid,0.915583,827.9755383086805,2.9180175061876725,real_real
671,train_real_centroid,0.94008964,3314.2156406520467,3.520380762531856,real_real
672,train_real_centroid,0.9447397,4419.390635791571,3.6453623911234283,real_real
673,train_real_centroid,0.95219517,7015.820190479644,3.846078449901432,real_real
674,train_real_centroid,0.9060095,529.9386995500938,2.7242256356633483,real_real
675,train_real_centroid,0.9818806,34130.7994679563,4.5331464611604275,real_real
676,train_real_centroid,0.9616826,12390.178591658057,4.093077566328656,real_real
677,train_real_centroid,0.95889646,10525.920513871559,4.022260086133728,real_real
678,train_real_centroid,0.94978017,6042.89200645183,3.7812448329674475,real_real
679,train_real_centroid,0.9751221,25302.975690674826,4.40317159825276,real_real
680,train_real_centroid,0.9313717,1960.4251321954541,3.2923502614307987,real_real
681,train_real_centroid,0.97305083,22879.823572484187,4.359452671266442,real_real
682,train_real_centroid,0.952291,7058.04886312436,3.848684660670567,real_real
683,train_real_centroid,0.9570884,9450.633213354287,3.9754609081762036,real_real
684,train_real_centroid,0.9385533,3015.7646769618227,3.4793974501008518,real_real
685,train_real_centroid,0.87722635,236.56005715672524,2.3739414164506254,real_real
686,train_real_centroid,0.96026826,11416.691116759906,4.057540251198931,real_real
687,train_real_centroid,0.9656287,15495.257634329319,4.1901988015005935,real_real
688,train_real_centroid,0.96215856,12734.901290364773,4.104995583047884,real_real
689,train_real_centroid,0.9402918,3355.741825336351,3.525788540909698,real_real
690,train_real_centroid,0.9836867,36704.20834916871,4.564715861473938,real_real
691,train_real_centroid,0.9236756,1266.0714005313287,3.1024581985584034,real_real
692,train_real_centroid,0.91662896,872.732716438066,2.940881256821764,real_real
693,train_real_centroid,0.95890373,10530.552510217316,4.022451158065224,real_real
694,train_real_centroid,0.9078384,573.9961374591682,2.758908969948821,real_real
695,train_real_centroid,0.4530081,0.9723653104392238,-0.012170543199285429,real_real
696,train_real_centroid,0.86760974,222.95842985299043,2.3482238972706266,real_real
697,train_real_centroid,0.95247346,7139.257393712784,3.8536530399854905,real_real
698,train_real_centroid,0.94406104,4235.963506335746,3.62695220991862,real_real
699,train_real_centroid,0.791668,1176.7327321853902,3.070677834026333,real_real
700,train_real_centroid,0.8832327,258.4619771543021,2.412396662220478,real_real
701,train_real_centroid,0.9636471,13871.19609725527,4.142113911400681,real_real
702,train_real_centroid,0.39387497,0.830566997257268,-0.08062532965981858,real_real
703,train_real_centroid,0.8650693,222.68711292837193,2.347695084811147,real_real
704,train_real_centroid,0.9722172,21952.264687885494,4.341479330533358,real_real
705,train_real_centroid,0.9139698,764.5253632209304,2.8833918977590356,real_real
706,train_real_centroid,0.8980103,386.6201404734553,2.587284474288115,real_real
707,train_real_centroid,0.8330442,306.73299246754766,2.4867604915872543,real_real
708,train_real_centroid,0.96882164,18419.83543597042,4.265285745862501,real_real
709,train_real_centroid,0.77987796,1727.1404170255498,3.2373276472723536,real_real
710,train_real_centroid,0.94604164,4791.163626361833,3.6804410030043737,real_real
711,train_real_centroid,0.9732667,23127.500098693756,4.364128691481473,real_real
712,train_real_centroid,0.88164014,251.42152415915731,2.400402454827287,real_real
713,train_real_centroid,0.9579462,9950.147357374692,3.9978295125066112,real_real
714,train_real_centroid,0.72490424,129.17493794874602,2.111178261597427,real_real
715,train_real_centroid,0.98432297,37587.07904428359,4.575038577263719,real_real
716,train_real_centroid,0.93598986,2580.856056233402,3.4117637830301835,real_real
717,train_real_centroid,0.95424384,7953.505624633366,3.900558592538018,real_real
718,train_real_centroid,0.9703672,19983.18042650506,4.300664609603654,real_real
719,train_real_centroid,0.93252766,2098.470485351228,3.3219028653086533,real_real
720,train_real_centroid,0.93218446,2056.3178192008772,3.3130902389507066,real_real
721,train_real_centroid,0.810291,560.2083264733334,2.7483495595295855,real_real
722,train_real_centroid,0.9460499,4793.598718680057,3.680661675597269,real_real
723,train_real_centroid,0.8655685,222.62622272568518,2.34757631774501,real_real
724,train_real_centroid,0.8450901,254.68491102881333,2.406003215670171,real_real
725,train_real_centroid,0.96918285,18786.926049903854,4.273855725881476,real_real
726,train_real_centroid,0.923902,1281.8956255361645,3.1078526655111576,real_real
727,train_real_centroid,0.6036283,6.754649484996527,0.8296028173578318,real_real
728,train_real_centroid,0.96964926,19239.07293804776,4.284184141111854,real_real
729,train_real_centroid,0.9737726,23717.177261565677,4.375062999503599,real_real
730,train_real_centroid,0.9564712,9103.973556670582,3.959230987604519,real_real
731,train_real_centroid,0.9483773,5539.385045153238,3.7434615542012653,real_real
732,train_real_centroid,0.7247491,128.15151340031613,2.1077237393343498,real_real
733,train_real_centroid,0.8826826,255.93469329634172,2.4081291607832433,real_real
734,train_real_centroid,0.9374863,2825.767102977427,3.4511363648516005,real_real
735,train_real_centroid,0.94550055,4632.67488295404,3.6658318228680717,real_real
736,train_real_centroid,0.1988394,0.013467310424007485,-1.8707191291948109,real_real
737,train_real_centroid,0.9536346,7665.798181982799,3.884557381366941,real_real
738,train_real_centroid,0.94837797,5539.613779390996,3.743479486871693,real_real
739,train_real_centroid,0.95706224,9436.16846446033,3.974795685767227,real_real
740,train_real_centroid,0.93370074,2249.73108825719,3.3521306097266748,real_real
741,train_real_centroid,0.84605294,251.7950718686043,2.401047225846444,real_real
742,train_real_centroid,0.94393384,4202.760257093073,3.6235346167503364,real_real
743,train_real_centroid,0.9585573,10314.258762267415,4.013438022709166,real_real
744,train_real_centroid,0.9723291,22080.10060130795,4.344001047793275,real_real
745,train_real_centroid,0.98713183,41672.30935443996,4.61984756842223,real_real
746,train_real_centroid,0.90174365,444.65965811264533,2.648027729732701,real_real
747,train_real_centroid,0.8953073,352.53773058241205,2.547205604467384,real_real
748,train_real_centroid,0.9825864,35143.40208114323,4.54584380136957,real_real
749,train_real_centroid,0.9709101,20538.88105694763,4.312576779863495,real_real
750,train_real_centroid,0.9535579,7630.590212931583,3.882558131179767,real_real
751,train_real_centroid,0.9546681,8165.811279524563,3.9119993387013317,real_real
752,train_real_centroid,0.96130764,12128.844536474397,4.083819429445701,real_real
753,train_real_centroid,0.9394884,3193.5866997308503,3.5042787109131615,real_real
754,train_real_centroid,0.9176017,917.101080092144,2.9624172049251776,real_real
755,train_real_centroid,0.9433737,4059.713650610438,3.6084954019650004,real_real
756,train_real_centroid,0.679837,18.012793114206612,1.2555810609613525,real_real
757,train_real_centroid,0.97170806,21395.17785606705,4.330315901083445,real_real
758,train_real_centroid,0.96664655,16385.163163264937,4.214450770439346,real_real
759,train_real_centroid,0.92683333,1509.486899218244,3.1788293481495007,real_real
760,train_real_centroid,0.9682118,17836.38951423509,4.251306947980989,real_real
761,train_real_centroid,0.9653054,15215.232736605776,4.1822785998391465,real_real
762,train_real_centroid,0.95898974,10585.663235782691,4.024718073561571,real_real
763,train_real_centroid,0.9307973,1895.4928093869653,3.2777221412554707,real_real
764,train_real_centroid,0.29027677,0.20130924375480957,-0.6961362826397364,real_real
765,train_real_centroid,0.95543027,8549.069591161702,3.9319188523408677,real_real
766,train_real_centroid,0.9630281,13383.796388363993,4.1265793209547414,real_real
767,train_real_centroid,0.95196617,6916.696025903888,3.839898689778231,real_real
768,train_real_centroid,0.92679965,1506.6086733893849,3.178000463291911,real_real
769,train_real_centroid,0.945456,4619.73926559318,3.664617465012938,real_real
770,train_real_centroid,0.97128034,20942.228833838766,4.321022900777685,real_real
771,train_real_centroid,0.97808266,29033.56591186077,4.462900379294884,real_real
772,train_real_centroid,0.9298696,1795.948185980301,3.2542938028950705,real_real
773,train_real_centroid,0.94741565,5217.912790931153,3.7174968162870314,real_real
774,train_real_centroid,0.9555767,8626.475877932846,3.9358334122448624,real_real
775,train_real_centroid,0.92856556,1665.835993100139,3.2216322414898766,real_real
776,train_real_centroid,0.9358674,2561.983224790865,3.4085762817690846,real_real
777,train_real_centroid,0.9051549,510.998146264883,2.7084193246584065,real_real
778,train_real_centroid,0.93620425,2614.3711036611126,3.417367234672594,real_real
779,train_real_centroid,0.9617938,12468.91816998262,4.095828774794648,real_real
780,train_real_centroid,0.94861716,5622.290935429691,3.74991331519218,real_real
781,train_real_centroid,0.84131134,267.6154548424691,2.427511190407411,real_real
782,train_real_centroid,0.9651022,15045.118915687048,4.177395624726322,real_real
783,train_real_centroid,0.9742868,24307.21268753623,4.385735161071857,real_real
784,train_real_centroid,0.97530824,25525.618870484654,4.406976280387871,real_real
785,train_real_centroid,0.68761414,22.758169168037664,1.35713732133462,real_real
786,train_real_centroid,0.9270597,1528.881633200284,3.18437386341242,real_real
787,train_real_centroid,0.967392,17060.54372436966,4.231992868140444,real_real
788,train_real_centroid,0.9551476,8403.266457773174,3.9244481347327866,real_real
789,train_real_centroid,0.96704626,16751.508744435057,4.224053928380291,real_real
790,train_real_centroid,0.9621893,12757.8732955468,4.1057782846526525,real_real
791,train_real_centroid,0.89659387,368.00115465623736,2.5658491813366853,real_real
792,train_real_centroid,0.86791426,223.06871498798427,2.3484386654841485,real_real
793,train_real_centroid,0.9593183,10792.873039999524,4.0331370683464645,real_real
794,train_real_centroid,0.90268254,461.5196686243197,2.6641902141224705,real_real
795,train_real_centroid,0.8602796,225.08942233390607,2.3523550866044585,real_real
796,train_real_centroid,0.9099427,631.3785665944536,2.8002898348134813,real_real
797,train_real_centroid,0.92610484,1448.7448104245327,3.1609918932801766,real_real
798,train_real_centroid,0.86260784,223.46988081290786,2.3492189973640945,real_real
799,train_real_centroid,0.9687602,18358.883598493536,4.2638462682728875,real_real
800,train_real_centroid,0.9479877,5408.808317307922,3.7331015907579235,real_real
801,train_real_centroid,0.96141875,12207.543842229252,4.086628292686167,real_real
802,train_real_centroid,0.9004935,423.68382333523664,2.6270418825274007,real_real
803,train_real_centroid,0.6631708,13.46233138083358,1.1291202766899093,real_real
804,train_real_centroid,0.95792973,9940.071894079048,3.997389525553138,real_real
805,train_real_centroid,0.92724407,1544.9117382270429,3.188903672954451,real_real
806,train_real_centroid,0.9737024,23639.847209013533,4.3736446652508105,real_real
807,train_real_centroid,0.95347774,7592.20704149425,3.880368042906122,real_real
808,train_real_centroid,0.96861255,18214.449068614664,4.26041603969657,real_real
809,train_real_centroid,0.9703963,20011.95163903987,4.301289444694906,real_real
810,train_real_centroid,0.9275196,1569.2687863267984,3.1956973364619725,real_real
811,train_real_centroid,0.6908914,25.63450480440192,1.4088249323559805,real_real
812,train_real_centroid,0.8527712,235.61977364784153,2.372211734441853,real_real
813,train_real_centroid,0.4295147,0.6521408667744241,-0.18565858363165558,real_real
814,train_real_centroid,0.96549165,15375.112157708003,4.186818292531749,real_real
815,train_real_centroid,0.94705003,5101.628450158736,3.7077088259081026,real_real
816,train_real_centroid,0.94959325,5973.2464894277,3.7762104365266715,real_real
817,train_real_centroid,0.9565899,9170.015960180159,3.9623700915492077,real_real
818,train_real_centroid,0.84952414,242.60285122722001,2.3848959006730595,real_real
819,train_real_centroid,0.9878904,42770.51990225318,4.631144529408258,real_real
820,train_real_centroid,0.821294,400.83891430107525,2.6029698771452185,real_real
821,train_real_centroid,0.9684057,18016.822071899314,4.255678189620208,real_real
822,train_real_centroid,0.94762385,5286.087687253391,3.723134363066297,real_real
823,train_real_centroid,0.84864384,244.756772586524,2.388734717865416,real_real
824,train_real_centroid,0.94028425,3354.20252642153,3.5255892817202357,real_real
825,train_real_centroid,0.89341706,331.9860814931822,2.5211198763021745,real_real
826,train_real_centroid,0.31668845,0.349283543090809,-0.45682187618090836,real_real
827,train_real_centroid,0.9465265,4937.558420390283,3.6935122471667765,real_real
828,train_real_centroid,0.9561675,8939.06955376163,3.9512923164808664,real_real
829,train_real_centroid,0.7603097,984.0134281432705,2.9930010249849324,real_real
830,train_real_centroid,0.97193825,21642.192317461468,4.335301251959062,real_real
831,train_real_centroid,0.9808067,32646.36481923915,4.513834829505782,real_real
832,train_real_centroid,0.95996916,11212.976645840896,4.049720917613686,real_real
833,train_real_centroid,0.9534874,7596.814088950714,3.880631498376015,real_real
834,train_real_centroid,0.7498003,514.9328054611009,2.7117505608443055,real_real
835,train_real_centroid,0.96484137,14833.09104026354,4.1712316622790695,real_real
836,train_real_centroid,0.96108484,11968.466368111343,4.078038503744909,real_real
837,train_real_centroid,0.9703787,19994.53723798917,4.300911357091024,real_real
838,train_real_centroid,0.89365834,334.5075734292177,2.5244059548730036,real_real
839,train_real_centroid,0.97053003,20145.611202776294,4.304180448094035,real_real
840,train_real_centroid,0.9537846,7734.847403507424,3.8884517501661686,real_real
841,train_real_centroid,0.90866613,595.715137053418,2.7750386356121055,real_real
842,train_real_centroid,0.9324893,2093.7480993064555,3.3209244301308463,real_real
843,train_real_centroid,0.93726707,2788.372904875764,3.4453508539668816,real_real
844,train_real_centroid,0.9853421,39053.3731250273,4.59165855079513,real_real
845,train_real_centroid,0.92445713,1321.7344279083238,3.121144202441382,real_real
846,train_real_centroid,0.9744002,24443.2093585537,4.388158227560856,real_real
847,train_real_centroid,0.97913873,30416.940761140955,4.483115531960018,real_real
848,train_real_centroid,0.94706947,5107.704078264462,3.708225727882753,real_real
849,train_real_centroid,0.9557916,8742.483792395915,3.9416348358477915,real_real
850,train_real_centroid,0.9194263,1008.0672873029555,3.0034895217216793,real_real
851,train_real_centroid,0.9693982,18992.229030282077,4.278575938867674,real_real
852,train_real_centroid,0.96529984,15210.518859542934,4.182144028911183,real_real
853,train_real_centroid,0.95208216,6966.59168593587,3.8430203571483954,real_real
854,train_real_centroid,0.7080093,55.26276623372853,1.7424326201746982,real_real
855,train_real_centroid,0.9764284,26902.61925598099,4.429794565245612,real_real
856,train_real_centroid,0.8611968,224.34256141755728,2.350911674097017,real_real
857,train_real_centroid,0.39838877,0.8489944652206295,-0.0710951410069005,real_real
858,train_real_centroid,0.8826249,255.6701363229112,2.407680003006384,real_real
859,train_real_centroid,0.9729647,22783.076314900743,4.35761236488718,real_real
860,train_real_centroid,0.89737284,378.0683003332385,2.5775702648592485,real_real
861,train_real_centroid,0.97819746,29173.79074003145,4.464992863489792,real_real
862,train_real_centroid,0.8044149,693.5866426487813,2.8411007207429724,real_real
863,train_real_centroid,0.9834415,36339.37344109789,4.560377434985785,real_real
864,train_real_centroid,0.8583579,227.03626744963492,2.3560952382290083,real_real
865,train_real_centroid,0.97320676,23057.970770842832,4.362821084320205,real_real
866,train_real_centroid,0.9726506,22439.857385063675,4.351020092464841,real_real
867,train_real_centroid,0.9765533,27060.129825363754,4.43232987586485,real_real
868,train_real_centroid,0.7640407,1213.770649430406,3.084136631470043,real_real
869,train_real_centroid,0.97226936,22011.601257473114,4.342651636919074,real_real
870,train_real_centroid,0.9673376,17010.9957905849,4.230729737110396,real_real
871,train_real_centroid,0.86690223,222.7652747377768,2.347847492762292,real_real
872,train_real_centroid,0.9497796,6042.677529906369,3.7812294185544286,real_real
873,train_real_centroid,0.88532865,269.3609725315144,2.4303346714090925,real_real
874,train_real_centroid,0.3039221,0.3036488345548593,-0.5176283814189573,real_real
875,train_real_centroid,0.9575677,9723.529082587625,3.9878239174907146,real_real
876,train_real_centroid,0.97677803,27350.90964870371,4.436971774868461,real_real
877,train_real_centroid,0.96332127,13611.51266402932,4.133906391561615,real_real
878,train_real_centroid,0.9373871,2808.757988135309,3.4485143205667144,real_real
879,train_real_centroid,0.9556823,8683.118156469915,3.9386757107720456,real_real
880,train_real_centroid,0.9525947,7191.335785719127,3.856809567779911,real_real
881,train_real_centroid,0.9335214,2226.008287664998,3.347526776926127,real_real
882,train_real_centroid,0.969315,18912.222198140185,4.276742561721217,real_real
883,train_real_centroid,0.9171391,895.6654104703733,2.952145802603531,real_real
884,train_real_centroid,0.7480301,461.83948711008145,2.664491062190676,real_real
885,train_real_centroid,0.8491321,243.54781182343453,2.3865842319686514,real_real
886,train_real_centroid,0.9302189,1832.8424874908876,3.263125143765895,real_real
887,train_real_centroid,0.81147283,538.2460368004246,2.7309808407211764,real_real
888,train_real_centroid,0.96507335,15021.321845030556,4.17670815135946,real_real
889,train_real_centroid,0.8993649,406.12540523328397,2.608660157693738,real_real
890,train_real_centroid,0.854187,233.03335719312648,2.3674180918758423,real_real
891,train_real_centroid,0.9231853,1232.5666043719891,3.090810396614318,real_real
892,train_real_centroid,0.83826286,280.11619498678255,2.447338218391835,real_real
893,train_real_centroid,0.7223237,113.2991744920343,2.054226745566307,real_real
894,train_real_centroid,0.8838719,261.6133478093515,2.417659898413937,real_real
895,train_real_centroid,0.8203074,411.64924322084,2.6145273213379308,real_real
896,train_real_centroid,0.9403363,3364.8358704835296,3.5269638851181684,real_real
897,train_real_centroid,0.96739024,17058.93518470541,4.231951919103532,real_real
898,train_real_centroid,0.91040576,645.0537535498306,2.8095959067241996,real_real
899,train_real_centroid,0.8113947,539.6600081861669,2.7321202356164567,real_real
900,train_real_centroid,0.9515098,6726.357057741024,3.8277799174078173,real_real
901,train_real_centroid,0.92266613,1198.2296358885644,3.07854005681978,real_real
902,train_real_centroid,0.97940403,30759.236703258215,4.48797555415683,real_real
903,train_real_centroid,0.9429607,3956.4931516463,3.5973104183373064,real_real
904,train_real_centroid,0.97535914,25587.53888551247,4.408028515670588,real_real
905,train_real_centroid,0.9774358,28175.902494187238,4.4498778357019315,real_real
906,train_real_centroid,0.9759551,26330.782815735,4.420463770898712,real_real
907,train_real_centroid,0.9475418,5259.046617091996,3.7209070204913592,real_real
908,train_real_centroid,0.9749035,25048.878606086044,4.398788288043979,real_real
909,train_real_centroid,0.93904644,3108.7814692401967,3.4925901945299245,real_real
910,train_real_centroid,0.9634855,13742.831324924942,4.138076216138191,real_real
911,train_real_centroid,0.7228447,116.34862887787062,2.0657612696658645,real_real
912,train_real_centroid,0.94694,5067.462081993621,3.704790507706922,real_real
913,train_real_centroid,0.95747536,9669.764579208793,3.9854159008466903,real_real
914,train_real_centroid,0.9635834,13822.441307506446,4.140584754524668,real_real
915,train_real_centroid,0.96387595,14046.267920838036,4.147560947964067,real_real
916,train_real_centroid,0.97794616,28846.140405719034,4.460087713067804,real_real
917,train_real_centroid,0.7726737,1694.0420828907684,3.22892419474335,real_real
918,train_real_centroid,0.9325594,2102.388777238469,3.322713029578501,real_real
919,train_real_centroid,0.96626884,16047.4670740002,4.205406493277039,real_real
920,train_real_centroid,0.8076739,614.3526202305087,2.7884177148914913,real_real
921,train_real_centroid,0.83174855,314.53020433350764,2.4976623570802112,real_real
922,train_real_centroid,0.92070234,1078.2822781707973,3.0327324675336347,real_real
923,train_real_centroid,0.969291,18889.305550148754,4.276215991734314,real_real
924,train_real_centroid,0.93077946,1893.5184479360253,3.277269540667719,real_real
925,train_real_centroid,0.9702492,19864.06426389048,4.298068111571069,real_real
926,train_real_centroid,0.96660984,16351.603409375048,4.213560345234909,real_real
927,train_real_centroid,0.9721996,21932.34139559772,4.341084997428035,real_real
928,train_real_centroid,0.94057465,3414.175068148034,3.5332857866033476,real_real
929,train_real_centroid,0.9618469,12506.89728220342,4.097149583046932,real_real
930,train_real_centroid,0.98184234,34078.41836120267,4.532479430198482,real_real
931,train_real_centroid,0.9703676,19983.575155808485,4.300673188171308,real_real
932,train_real_centroid,0.9772839,27985.928753373304,4.446939724170106,real_real
933,train_real_centroid,0.92833674,1644.1463955667177,3.21594048471022,real_real
934,train_real_centroid,0.9724053,22168.321157693,4.34573280454626,real_real
935,train_real_centroid,0.9799526,31488.25267033266,4.498148561662672,real_real
936,train_real_centroid,0.94098914,3502.586033800077,3.544388811636825,real_real
937,train_real_centroid,0.9140609,767.9420036430121,2.8853284225720213,real_real
938,train_real_centroid,0.9637632,13959.394000738715,4.144866565289456,real_real
939,train_real_centroid,0.9441615,4262.477603884048,3.6296621101154805,real_real
940,train_real_centroid,0.95311254,7421.65682835601,3.8705008690376945,real_real
941,train_real_centroid,0.33931977,0.3115995131331743,-0.5064032295737383,real_real
