detector,dataset,probability,label,image_path
srm,UADFV_train,0.09898339,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0011/307.png
srm,UADFV_train,0.8510286,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/336.png
srm,UADFV_train,0.8767611,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0000_fake/037.png
srm,UADFV_train,0.170724,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0027/037.png
srm,UADFV_train,0.81552,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0040_fake/039.png
srm,UADFV_train,0.06270923,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0026/030.png
srm,UADFV_train,0.957645,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/106.png
srm,UADFV_train,0.9621564,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0032_fake/122.png
srm,UADFV_train,0.91045564,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0007_fake/087.png
srm,UADFV_train,0.19675891,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0019/041.png
srm,UADFV_train,0.8655452,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0024_fake/203.png
srm,UADFV_train,0.026596516,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/071.png
srm,UADFV_train,0.9126285,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0008_fake/033.png
srm,UADFV_train,0.14975522,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0006/093.png
srm,UADFV_train,0.87467444,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0026_fake/113.png
srm,UADFV_train,0.042789664,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/153.png
srm,UADFV_train,0.043469388,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0016/123.png
srm,UADFV_train,0.9281264,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0023_fake/029.png
srm,UADFV_train,0.07685107,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0027/142.png
srm,UADFV_train,0.07081446,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0038/031.png
srm,UADFV_train,0.8785024,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0019_fake/041.png
srm,UADFV_train,0.9368035,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0048_fake/818.png
srm,UADFV_train,0.13536401,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0019/035.png
srm,UADFV_train,0.97371835,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0004_fake/089.png
srm,UADFV_train,0.85041577,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0039_fake/048.png
srm,UADFV_train,0.21805368,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0042/341.png
srm,UADFV_train,0.19737586,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0019/076.png
srm,UADFV_train,0.061254207,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0017/090.png
srm,UADFV_train,0.08209556,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0014/058.png
srm,UADFV_train,0.023685401,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0025/038.png
srm,UADFV_train,0.96364754,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0041_fake/396.png
srm,UADFV_train,0.94295937,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0046_fake/088.png
srm,UADFV_train,0.854275,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0030_fake/045.png
srm,UADFV_train,0.07891817,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0027/117.png
srm,UADFV_train,0.89372313,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0021_fake/037.png
srm,UADFV_train,0.11307926,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0033/081.png
srm,UADFV_train,0.060019635,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0044/073.png
srm,UADFV_train,0.05445914,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0038/011.png
srm,UADFV_train,0.9505564,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/035.png
srm,UADFV_train,0.8801965,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0022_fake/344.png
srm,UADFV_train,0.021979727,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0002/031.png
srm,UADFV_train,0.81244916,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0003_fake/132.png
srm,UADFV_train,0.9254079,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0039_fake/082.png
srm,UADFV_train,0.9100683,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0022_fake/055.png
srm,UADFV_train,0.0534845,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0012/188.png
srm,UADFV_train,0.13555142,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0036/087.png
srm,UADFV_train,0.895124,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0002_fake/188.png
srm,UADFV_train,0.09553895,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0019/118.png
srm,UADFV_train,0.93661815,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0041_fake/297.png
srm,UADFV_train,0.024112003,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0030/247.png
srm,UADFV_train,0.94837904,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0015_fake/076.png
srm,UADFV_train,0.88102406,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/024.png
srm,UADFV_train,0.71049315,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/521.png
srm,UADFV_train,0.9522126,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0013_fake/060.png
srm,UADFV_train,0.836989,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0047_fake/256.png
srm,UADFV_train,0.036426574,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0002/156.png
srm,UADFV_train,0.8940921,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0003_fake/094.png
srm,UADFV_train,0.21781093,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0005/013.png
srm,UADFV_train,0.8625438,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/020.png
srm,UADFV_train,0.9124883,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0029_fake/140.png
srm,UADFV_train,0.90147954,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0021_fake/009.png
srm,UADFV_train,0.87809056,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0010_fake/000.png
srm,UADFV_train,0.8808973,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0002_fake/227.png
srm,UADFV_train,0.10556686,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0018/236.png
srm,UADFV_train,0.092076585,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/024.png
srm,UADFV_train,0.11737074,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0041/033.png
srm,UADFV_train,0.03198118,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0026/151.png
srm,UADFV_train,0.28800243,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0031/160.png
srm,UADFV_train,0.8995742,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0024_fake/174.png
srm,UADFV_train,0.29140702,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0043/399.png
srm,UADFV_train,0.8428487,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0026_fake/098.png
srm,UADFV_train,0.97194034,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0045_fake/780.png
srm,UADFV_train,0.075270556,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0003/052.png
srm,UADFV_train,0.1010882,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0013/324.png
srm,UADFV_train,0.9437567,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0037_fake/034.png
srm,UADFV_train,0.93045443,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0031_fake/096.png
srm,UADFV_train,0.081976555,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0039/022.png
srm,UADFV_train,0.30221748,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0043/000.png
srm,UADFV_train,0.94761306,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0007_fake/056.png
srm,UADFV_train,0.9483934,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/112.png
srm,UADFV_train,0.8367615,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0027_fake/179.png
srm,UADFV_train,0.16938914,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0045/028.png
srm,UADFV_train,0.9305025,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0008_fake/000.png
srm,UADFV_train,0.07542152,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0038/023.png
srm,UADFV_train,0.97352636,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0015_fake/118.png
srm,UADFV_train,0.059007563,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0026/204.png
srm,UADFV_train,0.95976216,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0004_fake/051.png
srm,UADFV_train,0.9341653,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0011_fake/107.png
srm,UADFV_train,0.9193642,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0047_fake/230.png
srm,UADFV_train,0.051497385,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0030/119.png
srm,UADFV_train,0.10029315,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0031/107.png
srm,UADFV_train,0.841564,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0024_fake/094.png
srm,UADFV_train,0.83661324,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0025_fake/134.png
srm,UADFV_train,0.9022695,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0035_fake/081.png
srm,UADFV_train,0.11832659,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0010/424.png
srm,UADFV_train,0.89244956,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0028_fake/017.png
srm,UADFV_train,0.19907722,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0009/075.png
srm,UADFV_train,0.026141934,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0030/128.png
srm,UADFV_train,0.94010663,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0048_fake/263.png
srm,UADFV_train,0.031984843,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0030/265.png
srm,UADFV_train,0.95798063,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0036_fake/055.png
srm,UADFV_train,0.82310927,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0005_fake/058.png
srm,UADFV_train,0.10020851,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0006/102.png
srm,UADFV_train,0.03991392,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0008/049.png
srm,UADFV_train,0.02963156,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0009/265.png
srm,UADFV_train,0.9566324,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0004_fake/003.png
srm,UADFV_train,0.96937615,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0036_fake/064.png
srm,UADFV_train,0.93987817,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0045_fake/260.png
srm,UADFV_train,0.045749515,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0024/152.png
srm,UADFV_train,0.14761549,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0028/115.png
srm,UADFV_train,0.06709362,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0014/000.png
srm,UADFV_train,0.9688005,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0036_fake/083.png
srm,UADFV_train,0.820229,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0039_fake/011.png
srm,UADFV_train,0.08877062,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0041/693.png
srm,UADFV_train,0.037061673,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0008/158.png
srm,UADFV_train,0.8329912,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0047_fake/794.png
srm,UADFV_train,0.75021154,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0028_fake/111.png
srm,UADFV_train,0.92840374,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/080.png
srm,UADFV_train,0.88715285,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0040_fake/867.png
srm,UADFV_train,0.13634764,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/067.png
srm,UADFV_train,0.061902788,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0012/094.png
srm,UADFV_train,0.1163298,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0015/097.png
srm,UADFV_train,0.037722364,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0020/021.png
srm,UADFV_train,0.9296092,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/099.png
srm,UADFV_train,0.028788095,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0030/109.png
srm,UADFV_train,0.065671235,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0016/086.png
srm,UADFV_train,0.84749943,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0047_fake/102.png
srm,UADFV_train,0.028687892,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0008/008.png
srm,UADFV_train,0.1787712,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0034/039.png
srm,UADFV_train,0.08297186,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0013/240.png
srm,UADFV_train,0.01753167,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0003/018.png
srm,UADFV_train,0.9162953,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0023_fake/205.png
srm,UADFV_train,0.48604724,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/130.png
srm,UADFV_train,0.028765598,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0020/110.png
srm,UADFV_train,0.092319995,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0004/096.png
srm,UADFV_train,0.19734454,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0003/128.png
srm,UADFV_train,0.9195848,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0025_fake/081.png
srm,UADFV_train,0.1844091,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0036/096.png
srm,UADFV_train,0.118820556,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0009/104.png
srm,UADFV_train,0.9447689,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0017_fake/086.png
srm,UADFV_train,0.267189,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0028/017.png
srm,UADFV_train,0.21969329,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0034/019.png
srm,UADFV_train,0.16680278,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0015/104.png
srm,UADFV_train,0.52873665,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0033/002.png
srm,UADFV_train,0.8688379,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0005_fake/019.png
srm,UADFV_train,0.034971535,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0031/053.png
srm,UADFV_train,0.9528402,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0014_fake/013.png
srm,UADFV_train,0.105544336,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0038/110.png
srm,UADFV_train,0.050653677,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0017/104.png
srm,UADFV_train,0.09615986,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0039/101.png
srm,UADFV_train,0.81600374,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0025_fake/057.png
srm,UADFV_train,0.8914094,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0026_fake/181.png
srm,UADFV_train,0.06451178,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0012/182.png
srm,UADFV_train,0.1799072,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0036/078.png
srm,UADFV_train,0.917495,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0024_fake/166.png
srm,UADFV_train,0.06321331,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0026/227.png
srm,UADFV_train,0.93528533,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/249.png
srm,UADFV_train,0.10945873,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0017/014.png
srm,UADFV_train,0.88394576,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/044.png
srm,UADFV_train,0.069986954,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0021/079.png
srm,UADFV_train,0.13169195,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0028/097.png
srm,UADFV_train,0.9687737,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0041_fake/231.png
srm,UADFV_train,0.9315767,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/053.png
srm,UADFV_train,0.95479715,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0014_fake/098.png
srm,UADFV_train,0.926006,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0000_fake/093.png
srm,UADFV_train,0.8535187,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0016_fake/061.png
srm,UADFV_train,0.7250844,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0034_fake/114.png
srm,UADFV_train,0.106462285,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0048/584.png
srm,UADFV_train,0.9581306,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/155.png
srm,UADFV_train,0.8839262,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0005_fake/026.png
srm,UADFV_train,0.77531564,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0033_fake/000.png
srm,UADFV_train,0.9625629,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0032_fake/055.png
srm,UADFV_train,0.03438235,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/056.png
srm,UADFV_train,0.042488527,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/030.png
srm,UADFV_train,0.8523094,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0005_fake/162.png
srm,UADFV_train,0.10651223,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/104.png
srm,UADFV_train,0.07395466,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0021/084.png
srm,UADFV_train,0.13641883,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0033/087.png
srm,UADFV_train,0.039419755,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0031/074.png
srm,UADFV_train,0.17607623,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0039/018.png
srm,UADFV_train,0.046257284,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0026/144.png
srm,UADFV_train,0.10589719,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0027/173.png
srm,UADFV_train,0.70353,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/052.png
srm,UADFV_train,0.8927721,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0002_fake/195.png
srm,UADFV_train,0.116745666,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0003/104.png
srm,UADFV_train,0.9444876,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0016_fake/008.png
srm,UADFV_train,0.91371727,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/000.png
srm,UADFV_train,0.059658654,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0016/028.png
srm,UADFV_train,0.6733198,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/600.png
srm,UADFV_train,0.19934154,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0035/111.png
srm,UADFV_train,0.051579762,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0013/228.png
srm,UADFV_train,0.06937506,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0006/120.png
srm,UADFV_train,0.05951645,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0008/208.png
srm,UADFV_train,0.028683629,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0025/014.png
srm,UADFV_train,0.06332509,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/159.png
srm,UADFV_train,0.27237332,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0034/154.png
srm,UADFV_train,0.9196451,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0033_fake/087.png
srm,UADFV_train,0.05625301,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0023/169.png
srm,UADFV_train,0.19098982,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0034/024.png
srm,UADFV_train,0.08851855,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0044/516.png
srm,UADFV_train,0.794397,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0010_fake/424.png
srm,UADFV_train,0.10077796,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0015/216.png
srm,UADFV_train,0.05076707,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0014/137.png
srm,UADFV_train,0.9855503,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0038_fake/062.png
srm,UADFV_train,0.92035604,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0035_fake/021.png
srm,UADFV_train,0.87553716,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0030_fake/073.png
srm,UADFV_train,0.05978195,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0046/244.png
srm,UADFV_train,0.098137826,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0013/312.png
srm,UADFV_train,0.91160834,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0005_fake/039.png
srm,UADFV_train,0.1099128,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0011/267.png
srm,UADFV_train,0.15452904,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0009/142.png
srm,UADFV_train,0.8667296,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0039_fake/033.png
srm,UADFV_train,0.9333333,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0042_fake/724.png
srm,UADFV_train,0.76988804,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0034_fake/129.png
srm,UADFV_train,0.7747616,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/652.png
srm,UADFV_train,0.9413334,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0011_fake/040.png
srm,UADFV_train,0.04210615,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/041.png
srm,UADFV_train,0.13012247,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0009/066.png
srm,UADFV_train,0.9556083,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0023_fake/110.png
srm,UADFV_train,0.027566683,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0023/058.png
srm,UADFV_train,0.91310877,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/348.png
srm,UADFV_train,0.95692354,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0011_fake/267.png
srm,UADFV_train,0.047727115,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0047/358.png
srm,UADFV_train,0.9161009,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/067.png
srm,UADFV_train,0.9278957,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0009_fake/227.png
srm,UADFV_train,0.8492613,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0040_fake/749.png
srm,UADFV_train,0.9808264,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0004_fake/048.png
srm,UADFV_train,0.9053488,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0019_fake/165.png
srm,UADFV_train,0.13794617,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/062.png
srm,UADFV_train,0.9519506,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0003_fake/113.png
srm,UADFV_train,0.24618539,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0043/1090.png
srm,UADFV_train,0.96482253,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0004_fake/000.png
srm,UADFV_train,0.28061333,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0043/472.png
srm,UADFV_train,0.9692442,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0036_fake/078.png
srm,UADFV_train,0.9307893,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0042_fake/213.png
srm,UADFV_train,0.91326517,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0021_fake/088.png
srm,UADFV_train,0.9119634,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0001_fake/191.png
srm,UADFV_train,0.19505407,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0048/555.png
srm,UADFV_train,0.23062688,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0004/085.png
srm,UADFV_train,0.052823156,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0044/036.png
srm,UADFV_train,0.050716855,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0045/578.png
